,year_built,sqft,baths,stories,beds,garage,type,is_foreclosure,city,tags,price
1,2003.0,4408.0,5.0,2.0,5.0,3.0,single_family,,Phoenix,"['community_clubhouse', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'family_room', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'waterfront', 'modern_kitchen', 'outdoor_kitchen', 'smart_homes', 'groundscare']",1206000
2,,,0.0,,,,land,,Phoenix,"['community_security_features', 'cul_de_sac', 'hill_or_mountain_view', 'view', 'floor_plan', 'gated_community', 'views', 'security']",330000
3,1973.0,1994.0,2.0,1.0,3.0,2.0,single_family,,Phoenix,"['carport', 'community_outdoor_space', 'community_security_features', 'fireplace', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'rv_parking', 'solar_system', 'new_roof']",415000
4,1982.0,655.0,1.0,2.0,1.0,,apartment,,Phoenix,"['carport', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'floor_plan']",200000
5,1949.0,,0.0,,,,multi_family,,Phoenix,"['big_lot', 'new_roof']",1900000
6,1967.0,1576.0,2.0,1.0,3.0,,single_family,,Phoenix,"['carport', 'community_outdoor_space', 'corner_lot', 'fireplace', 'single_story', 'big_yard', 'private_bathroom', 'solar_system', 'solar_panels']",359900
7,1977.0,2903.0,3.0,1.0,3.0,2.0,single_family,,Phoenix,"['city_view', 'community_outdoor_space', 'cul_de_sac', 'family_room', 'fireplace', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fruit_trees', 'mountain_view', 'trails', 'views', 'groundscare']",1701500
8,1930.0,1544.0,1.0,1.0,2.0,1.0,single_family,,Phoenix,"['carport', 'community_outdoor_space', 'hardwood_floors', 'recreation_facilities', 'basement', 'single_story', 'garage_1_or_more']",675000
9,1973.0,1215.0,2.0,1.0,3.0,2.0,single_family,,Phoenix,"['community_outdoor_space', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'updated_kitchen', 'big_yard', 'efficient', 'ensuite', 'shopping']",385000
10,1980.0,2110.0,2.0,1.0,3.0,2.0,single_family,,Phoenix,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'cul_de_sac', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'no_hoa', 'rv_parking']",525000
11,1981.0,725.0,1.0,1.0,1.0,,apartment,,Phoenix,"['carport', 'community_outdoor_space', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'ensuite', 'medicalcare', 'shopping']",186000
12,1955.0,2700.0,3.0,1.0,4.0,2.0,single_family,,Phoenix,"['community_outdoor_space', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'detached_guest_house', 'guest_house', 'floor_plan', 'no_hoa', 'rental_property', 'farm', 'ranch', 'new_roof', 'shopping']",1038712
13,1993.0,1650.0,2.0,1.0,3.0,2.0,single_family,,Phoenix,"['community_outdoor_space', 'community_security_features', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'master_bedroom', 'gated_community', 'golf_course', 'security', 'shopping']",500000
14,2005.0,3135.0,4.0,2.0,4.0,3.0,single_family,,Phoenix,"['community_outdoor_space', 'family_room', 'fireplace', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'private_backyard', 'master_suite']",690000
15,1993.0,1350.0,2.0,1.0,3.0,2.0,single_family,,Phoenix,"['community_outdoor_space', 'corner_lot', 'family_room', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'furniture', 'efficient', 'new_roof', 'shopping']",498000
16,1979.0,1156.0,2.0,1.0,2.0,2.0,single_family,,Glendale,"['community_security_features', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard']",340000
17,1956.0,1411.0,2.0,1.0,4.0,,single_family,,Phoenix,"['carport', 'community_security_features', 'single_story', 'fenced_yard', 'new_roof', 'maintenance']",345000
18,1967.0,768.0,1.0,1.0,2.0,,mobile,,Phoenix,"['carport', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'rental_property', 'library', 'community_center', 'shopping']",28000
19,2005.0,4015.0,4.0,1.0,4.0,3.0,single_family,,Phoenix,"['city_view', 'community_outdoor_space', 'community_security_features', 'fireplace', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'outdoor_kitchen', 'master_bathroom', 'private_courtyard', 'trails', 'views', 'shopping']",1010000
20,2019.0,3085.0,4.0,2.0,5.0,3.0,single_family,,Phoenix,"['city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'gated_community', 'trails', 'security', 'shopping']",825000
21,1956.0,2155.0,2.0,1.0,5.0,,single_family,,Phoenix,"['community_outdoor_space', 'swimming_pool', 'single_story', 'private_bathroom']",432000
22,1986.0,2800.0,3.0,1.0,3.0,2.0,single_family,,Phoenix,"['community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'open_floor_plan', 'floor_plan']",745000
23,1961.0,2202.0,3.0,1.0,3.0,2.0,single_family,,Phoenix,"['community_outdoor_space', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'outdoor_kitchen', 'open_floor_plan', 'floor_plan', 'big_lot', 'trails', 'groundscare', 'shopping']",700000
24,2000.0,1418.0,3.0,1.0,2.0,2.0,townhomes,,Phoenix,"['fireplace', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'private_bathroom']",436000
25,1996.0,2136.0,3.0,1.0,4.0,2.0,single_family,,Phoenix,"['single_story', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'solar_system', 'rental_property']",625600
26,1943.0,1793.0,2.0,1.0,3.0,2.0,single_family,,Phoenix,"['community_outdoor_space', 'family_room', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'vaulted_ceiling', 'solar_system', 'solar_panels', 'trails', 'groundscare']",827522
27,1996.0,1019.0,1.0,2.0,2.0,,apartment,,Phoenix,"['carport', 'community_outdoor_space', 'fireplace', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'jack_and_jill_bathroom', 'open_floor_plan', 'floor_plan']",255000
28,2004.0,4353.0,2.0,1.0,2.0,1.0,mobile,,Phoenix,"['carport', 'fireplace', 'basement', 'single_story', 'garage_1_or_more', 'investment_opportunity']",120000
29,1950.0,,0.0,,,,multi_family,,Phoenix,['investment_opportunity'],485000
30,1965.0,1120.0,2.0,2.0,2.0,,townhomes,,Phoenix,"['carport', 'community_clubhouse', 'community_outdoor_space', 'recreation_facilities', 'two_or_more_stories', 'medicalcare', 'shopping']",267000
31,1948.0,767.0,1.0,1.0,2.0,,single_family,,Phoenix,"['carport', 'single_story']",180000
32,2011.0,2176.0,2.0,1.0,4.0,3.0,single_family,,Phoenix,"['hill_or_mountain_view', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'open_kitchen', 'floor_plan', 'mountain_view', 'trails', 'views']",448000
33,1989.0,1506.0,2.0,1.0,3.0,2.0,single_family,,Phoenix,"['community_outdoor_space', 'community_security_features', 'fireplace', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'efficient', 'smart_homes', 'shopping']",540000
34,1999.0,858.0,1.0,2.0,1.0,1.0,apartment,,Cave Creek,"['community_clubhouse', 'community_outdoor_space', 'community_security_features', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'gated_community', 'clubhouse', 'security', 'shopping']",271500
35,1979.0,1564.0,2.0,1.0,3.0,2.0,single_family,,Glendale,"['community_outdoor_space', 'corner_lot', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_lot']",345000
36,1958.0,1481.0,2.0,1.0,3.0,1.0,single_family,True,Phoenix,"['carport', 'hill_or_mountain_view', 'view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'corner_lot', 'fixer_upper']",350000
37,1970.0,1296.0,2.0,1.0,2.0,,mobile,,Phoenix,"['carport', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'single_story']",28000
38,2001.0,1522.0,2.0,1.0,3.0,2.0,single_family,,Phoenix,"['community_outdoor_space', 'recreation_facilities', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'private_bathroom', 'farm', 'ranch', 'playground']",470000
39,1960.0,1363.0,2.0,1.0,3.0,,single_family,,Phoenix,"['carport', 'community_outdoor_space', 'community_security_features', 'single_story', 'big_yard', 'farm', 'ranch', 'shopping']",389900
40,2020.0,3030.0,5.0,2.0,5.0,2.0,single_family,,Phoenix,"['community_clubhouse', 'community_outdoor_space', 'recreation_facilities', 'community_swimming_pool', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'private_bathroom', 'views']",1090000
41,2011.0,3599.0,5.0,2.0,4.0,3.0,single_family,,Phoenix,"['community_outdoor_space', 'community_security_features', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'ensuite', 'gated_community', 'private_courtyard', 'clubhouse', 'security', 'shopping']",755000
0,1958.0,2528.0,3.0,2.0,4.0,2.0,single_family,,Salt Lake City,"['central_air', 'central_heat', 'fireplace', 'hill_or_mountain_view', 'laundry_room', 'recreation_facilities', 'spa_or_hot_tub', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'tennis_court', 'mountain_view', 'tennis', 'baseball', 'trails', 'views']",
1,1955.0,2718.0,2.0,2.0,4.0,1.0,single_family,,Salt Lake City,"['central_air', 'central_heat', 'den_or_office', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'private_backyard']",
2,1927.0,2460.0,2.0,2.0,3.0,3.0,single_family,,Salt Lake City,"['central_air', 'central_heat', 'fireplace', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'updated_kitchen']",
3,1980.0,9687.0,6.0,2.0,5.0,2.0,single_family,,Salt Lake City,"['carport', 'central_air', 'community_outdoor_space', 'community_tennis_court', 'corner_lot', 'dishwasher', 'fireplace', 'forced_air', 'hill_or_mountain_view', 'lake_view', 'recreation_facilities', 'river_view', 'tennis_court', 'view', 'washer_dryer', 'water_view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'big_lot', 'tennis', 'lake']",
4,1978.0,850.0,1.0,1.0,2.0,,condos,,South Salt Lake,"['carport', 'central_heat', 'community_outdoor_space', 'community_security_features', 'fireplace', 'laundry_room', 'recreation_facilities', 'single_story', 'master_bedroom', 'rental_property', 'gated_community', 'security', 'shopping']",
5,1979.0,1748.0,2.0,1.0,2.0,2.0,condos,,Salt Lake City,"['central_air', 'central_heat', 'community_clubhouse', 'community_golf', 'community_gym', 'community_outdoor_space', 'community_tennis_court', 'fireplace', 'golf_course_lot_or_frontage', 'golf_course_view', 'laundry_room', 'pets_allowed', 'recreation_facilities', 'spa_or_hot_tub', 'tennis_court', 'community_swimming_pool', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'elevator', 'clubhouse', 'park', 'tennis', 'shopping']",
6,1932.0,2657.0,3.0,1.0,2.0,2.0,condos,,Salt Lake City,"['community_elevator', 'community_gym', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'disability_features', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'hill_or_mountain_view', 'recreation_facilities', 'spa_or_hot_tub', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'swimming_pool']",
7,1981.0,891.0,1.0,1.0,2.0,,condos,,Salt Lake City,"['central_air', 'community_outdoor_space', 'community_security_features', 'forced_air', 'hill_or_mountain_view', 'laundry_room', 'view', 'washer_dryer', 'single_story', 'elevator']",
8,2018.0,1542.0,3.0,2.0,3.0,2.0,townhomes,,Salt Lake City,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'lake', 'shopping']",
9,1956.0,1104.0,2.0,1.0,3.0,,single_family,,Cottonwood Heights,"['carport', 'central_air', 'central_heat', 'energy_efficient', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'view', 'washer_dryer', 'single_story', 'updated_kitchen', 'big_yard', 'solar_system', 'solar_panels']",
10,1947.0,1582.0,2.0,2.0,3.0,1.0,single_family,,Salt Lake City,"['central_air', 'central_heat', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'updated_kitchen', 'park', 'shopping']",
11,1955.0,2214.0,2.0,2.0,5.0,,single_family,,Salt Lake City,"['carport', 'central_air', 'central_heat', 'den_or_office', 'fireplace', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'fenced_yard']",
12,1964.0,837.0,1.0,1.0,2.0,,condos,,Salt Lake City,"['carport', 'community_outdoor_space', 'dishwasher', 'single_story', 'low_hoa', 'investment_opportunity', 'hoa', 'shopping']",
13,1950.0,1861.0,2.0,2.0,3.0,1.0,single_family,,Salt Lake City,"['central_air', 'central_heat', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'rental_property', 'groundscare', 'shopping']",
14,1910.0,2340.0,4.0,2.0,4.0,,single_family,,Salt Lake City,"['central_air', 'fireplace', 'forced_air', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'view', 'basement', 'two_or_more_stories', 'updated_kitchen', 'two_master_suites', 'master_suite', 'ensuite', 'park', 'lake', 'shopping']",
15,2015.0,1920.0,4.0,3.0,3.0,2.0,townhomes,,Salt Lake City,"['central_air', 'central_heat', 'community_outdoor_space', 'hill_or_mountain_view', 'laundry_room', 'pets_allowed', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'modern_kitchen', 'large_kitchen', 'high_ceiling', 'efficient', 'ensuite', 'mountain_view', 'park', 'views', 'lake', 'shopping']",
16,1977.0,1758.0,2.0,2.0,4.0,,single_family,,Kearns,"['carport', 'central_heat', 'fireplace', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'updated_kitchen', 'fenced_yard', 'shopping']",
17,1908.0,3027.0,2.0,,3.0,1.0,single_family,,Salt Lake City,"['community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'hill_or_mountain_view', 'view', 'washer_dryer', 'basement', 'garage_1_or_more', 'two_or_more_stories', 'big_yard', 'high_ceiling', 'guest_house', 'private_bathroom', 'fruit_trees']",
18,1988.0,1134.0,1.0,2.0,2.0,1.0,townhomes,,Salt Lake City,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hill_or_mountain_view', 'view', 'two_or_more_stories', 'garage_1_or_more', 'community_swimming_pool', 'vaulted_ceiling', 'master_bedroom', 'floor_plan', 'clubhouse', 'views', 'shopping']",
19,1999.0,1400.0,2.0,1.0,3.0,,mobile,,Salt Lake City,"['carport', 'central_heat', 'community_clubhouse', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'swimming_pool', 'single_story']",
20,1959.0,2358.0,2.0,2.0,4.0,2.0,single_family,,Salt Lake City,"['central_air', 'central_heat', 'hill_or_mountain_view', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",
21,1926.0,2184.0,2.0,,2.0,,multi_family,,Salt Lake City,"['central_heat', 'hardwood_floors', 'washer_dryer', 'basement', 'rental_property', 'investment_opportunity', 'lake']",
22,1921.0,3009.0,3.0,3.0,5.0,2.0,single_family,,Salt Lake City,"['central_air', 'community_security_features', 'den_or_office', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'master_suite', 'lake']",
23,1951.0,1386.0,1.0,1.0,3.0,,single_family,,Salt Lake City,['single_story'],
24,1989.0,1898.0,3.0,3.0,4.0,2.0,single_family,,Salt Lake City,"['central_air', 'central_heat', 'fireplace', 'laundry_room', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling']",
25,1962.0,1288.0,2.0,1.0,2.0,,condos,,Salt Lake City,"['carport', 'central_air', 'central_heat', 'community_clubhouse', 'community_security_features', 'hill_or_mountain_view', 'recreation_facilities', 'senior_community', 'view', 'washer_dryer', 'community_swimming_pool', 'swimming_pool', 'single_story', 'rental_property', 'clubhouse']",
26,1928.0,2949.0,2.0,3.0,5.0,2.0,single_family,,Salt Lake City,"['central_heat', 'fireplace', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",
27,1948.0,2204.0,2.0,2.0,3.0,,single_family,,Salt Lake City,"['carport', 'central_air', 'den_or_office', 'fireplace', 'forced_air', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'pond', 'new_roof']",
28,1951.0,1680.0,2.0,2.0,3.0,2.0,single_family,,Salt Lake City,"['central_air', 'central_heat', 'energy_efficient', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'solar_system', 'big_lot', 'efficient', 'solar_panels']",
29,1909.0,735.0,1.0,1.0,1.0,,single_family,,Salt Lake City,"['carport', 'central_air', 'forced_air', 'laundry_room', 'single_story']",
30,1960.0,1750.0,2.0,,5.0,,multi_family,,South Salt Lake,"['carport', 'forced_air', 'laundry_room', 'private_backyard', 'rental_property', 'shopping']",
31,1997.0,4244.0,3.0,3.0,5.0,4.0,single_family,,Salt Lake City,"['central_air', 'central_heat', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'spa_or_hot_tub', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'high_ceiling', 'vaulted_ceiling', 'corner_lot', 'new_roof', 'park', 'trails', 'views', 'lake', 'groundscare', 'medicalcare']",
32,1949.0,2022.0,2.0,2.0,3.0,1.0,single_family,,Salt Lake City,"['central_air', 'central_heat', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'spa_or_hot_tub', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'updated_kitchen', 'private_backyard', 'water_view']",
33,1907.0,1347.0,1.0,1.0,3.0,,single_family,,Salt Lake City,"['community_outdoor_space', 'washer_dryer', 'single_story', 'modern_kitchen', 'groundscare']",
